,"('<s>', 'get') ",6,0.00139958
32236,"('laptop', 'atleast') ",1,0.111111111
32237,"('atleast', 'still') ",1,0.5
32238,"('still', 'break') ",1,0.007936508
32239,"('break', 'something') ",1,0.071428571
32240,"('something', 'something') ",1,0.020408163
32241,"('something', '</s>') ",7,0.142857143
32242,"('<s>', 'paulkinlan') ",1,0.000233263
32243,"('paulkinlan', 'apply') ",1,1
32244,"('apply', 'next') ",1,0.25
32245,"('next', 'series') ",1,0.02173913
32246,"('series', '</s>') ",1,0.166666667
32247,"('<s>', 'morning') ",21,0.00489853
32248,"('morning', 'twits') ",2,0.018348624
32249,"('twits', 'another') ",1,0.5
32250,"('another', 'long') ",1,0.023809524
32251,"('long', 'day') ",4,0.085106383
32252,"('day', 'barn') ",1,0.0041841
32253,"('barn', 'tagging') ",1,0.5
32254,"('tagging', 'amp') ",1,1
32255,"('amp', 'clipping') ",1,0.006711409
32256,"('clipping', 'auction') ",1,1
32257,"('auction', '</s>') ",3,1
32258,"('<s>', 'mskninah') ",1,0.000233263
32259,"('mskninah', 'yeah') ",1,1
32260,"('yeah', 'well') ",1,0.014705882
32261,"('well', 'nobody') ",1,0.011111111
32262,"('nobody', 'cares') ",1,0.142857143
32263,"('cares', 'lol') ",1,1
32264,"('lol', 'cuz') ",1,0.005649718
32265,"('cuz', 'really') ",1,0.058823529
32266,"('really', 'scare') ",1,0.006896552
32267,"('scare', 'dream') ",1,0.333333333
32268,"('dream', '</s>') ",1,0.066666667
32269,"('<s>', 'dylancoyle') ",1,0.000233263
32270,"('dylancoyle', 'thanks') ",1,1
32271,"('thanks', 'went') ",1,0.008
32272,"('went', 'see') ",4,0.133333333
32273,"('see', 'friend') ",1,0.007518797
32274,"('friend', 'katya') ",1,0.033333333
32275,"('katya', 'might') ",1,1
32276,"('might', 'able') ",2,0.1
32277,"('able', 'something') ",1,0.058823529
32278,"('something', 'tomorrow') ",1,0.020408163
32279,"('tomorrow', 'evening') ",1,0.00952381
32280,"('evening', 'getting') ",1,0.076923077
32281,"('getting', 'sunday') ",1,0.013157895
32282,"('sunday', '</s>') ",6,0.2
32283,"('<s>', 'matthewc') ",1,0.000233263
32284,"('matthewc', 'ugh') ",1,1
32285,"('ugh', 'behind') ",1,0.029411765
32286,"('behind', '</s>') ",1,0.333333333
32287,"('<s>', 'peeps') ",1,0.000233263
32288,"('peeps', 'back') ",1,0.5
32289,"('back', 'laterz') ",1,0.00621118
32290,"('laterz', '</s>') ",1,1
32291,"('<s>', 'fireworks') ",1,0.000233263
32292,"('fireworks', 'electrical') ",1,1
32293,"('electrical', 'parade') ",1,1
32294,"('parade', 'sucks') ",1,1
32295,"('sucks', 'going') ",2,0.08
32296,"('going', 'dca') ",1,0.005586592
32297,"('dca', '</s>') ",1,1
32298,"('<s>', 'gogcom') ",1,0.000233263
32299,"('gogcom', 'get') ",1,1
32300,"('get', 'email') ",1,0.004065041
32301,"('email', 'code') ",1,0.083333333
32302,"('code', 'working') ",1,0.125
32303,"('working', 'use') ",1,0.021276596
32304,"('use', 'says') ",1,0.047619048
32305,"('says', 'already') ",1,0.052631579
32306,"('already', 'redeemed') ",1,0.021276596
32307,"('redeemed', '</s>') ",1,1
32308,"('<s>', 'sinyoureyes') ",1,0.000233263
32309,"('sinyoureyes', 'religion') ",1,1
32310,"('religion', 'geography') ",1,0.333333333
32311,"('geography', 'hello') ",1,0.5
32312,"('hello', '</s>') ",5,0.238095238
32313,"('<s>', 'hardly') ",1,0.000233263
32314,"('hardly', 'sleep') ",1,0.25
32315,"('sleep', 'terrible') ",1,0.012658228
32316,"('terrible', 'phases') ",1,0.2
32317,"('phases', 'getting') ",1,1
32318,"('getting', 'hot') ",2,0.026315789
32319,"('hot', 'sleeping') ",1,0.035714286
32320,"('sleeping', 'sad') ",1,0.25
32321,"('sad', 'day') ",5,0.05952381
32322,"('day', 'taken') ",1,0.0041841
32323,"('taken', 'mum') ",1,0.125
32324,"('mum', 'station') ",1,0.111111111
32325,"('station', '</s>') ",1,0.2
32326,"('<s>', 'denisehammock') ",1,0.000233263
32327,"('denisehammock', 'lol') ",1,1
32328,"('lol', 'laptop') ",1,0.005649718
32329,"('laptop', 'fold') ",1,0.111111111
32330,"('fold', 'laundry') ",1,0.5
32331,"('laundry', 'way') ",1,0.333333333
32332,"('way', 'boring') ",1,0.014705882
32333,"('boring', 'job') ",1,0.055555556
32334,"('job', '</s>') ",5,0.2
32335,"('<s>', 'excited') ",10,0.002332634
32336,"('excited', 'costa') ",1,0.035714286
32337,"('costa', 'rica') ",1,1
32338,"('rica', 'meeting') ",1,1
32339,"('meeting', 'tomorraa') ",1,0.090909091
32340,"('tomorraa', 'omgsh') ",1,1
32341,"('omgsh', 'days') ",1,1
32342,"('days', 'till') ",1,0.016666667
32343,"('till', 'cooooossstttaaa') ",1,0.055555556
32344,"('cooooossstttaaa', 'rrriiicccaaa') ",1,1
32345,"('rrriiicccaaa', '</s>') ",1,1
32346,"('<s>', 'new') ",17,0.003965477
32347,"('new', 'twitter') ",1,0.008
32348,"('twitter', '</s>') ",21,0.214285714
32349,"('<s>', 'odarygh') ",1,0.000233263
32350,"('odarygh', 'found') ",1,1
32351,"('found', 'right') ",1,0.034482759
32352,"('right', 'took') ",2,0.023809524
32353,"('took', 'effort') ",1,0.055555556
32354,"('effort', 'followfriday') ",1,0.5
32355,"('followfriday', '</s>') ",4,0.5
32356,"('<s>', 'supernatural') ",3,0.00069979
32357,"('supernatural', 'finally') ",1,0.25
32358,"('finally', '</s>') ",3,0.12
32359,"('<s>', 'hungry') ",5,0.001166317
32360,"('hungry', 'greggs') ",1,0.076923077
32361,"('greggs', 'takes') ",1,1
32362,"('takes', 'long') ",4,0.8
32363,"('long', 'ordered') ",1,0.021276596
32364,"('ordered', 'minutes') ",1,0.2
32365,"('minutes', 'ago') ",2,0.181818182
32366,"('ago', '</s>') ",11,0.5
32367,"('<s>', 'werewolfleah') ",1,0.000233263
32368,"('werewolfleah', '</s>') ",1,1
32369,"('<s>', 'waiting') ",8,0.001866107
32370,"('waiting', 'train') ",1,0.04
32371,"('train', 'cold') ",1,0.090909091
32372,"('cold', '</s>') ",6,0.230769231
32373,"('<s>', 'fucking') ",3,0.00069979
32374,"('fucking', 'vital') ",1,0.071428571
32375,"('vital', 'working') ",1,1
32376,"('working', 'cant') ",1,0.021276596
32377,"('cant', 'get') ",5,0.1
32378,"('get', 'presentations') ",1,0.004065041
32379,"('presentations', 'internet') ",1,1
32380,"('internet', 'revise') ",1,0.125
32381,"('revise', '</s>') ",2,0.666666667
32382,"('<s>', 'going') ",50,0.011663168
32383,"('going', 'enjoy') ",2,0.011173184
32384,"('enjoy', 'every') ",1,0.055555556
32385,"('every', 'bit') ",1,0.071428571
32386,"('bit', 'today') ",1,0.038461538
32387,"('today', 'starts') ",1,0.005988024
32388,"('starts', 'studying') ",1,0.111111111
32389,"('studying', 'tomorrow') ",1,0.090909091
32390,"('tomorrow', 'groans') ",1,0.00952381
32391,"('groans', 'amp') ",1,1
32392,"('amp', 'art') ",1,0.006711409
32393,"('art', 'monday') ",1,0.142857143
32394,"('monday', 'loathe') ",1,0.047619048
32395,"('loathe', 'art') ",1,1
32396,"('art', '</s>') ",2,0.285714286
32397,"('<s>', 'much') ",3,0.00069979
32398,"('much', 'wish') ",1,0.01010101
32399,"('wish', 'could') ",16,0.258064516
32400,"('could', 'hold') ",1,0.020408163
32401,"('hold', 'arms') ",1,0.25
32402,"('arms', 'one') ",1,0.25
32403,"('one', 'last') ",2,0.016528926
32404,"('last', 'time') ",5,0.05
32405,"('time', '</s>') ",26,0.173333333
32406,"('<s>', 'casual') ",1,0.000233263
32407,"('casual', 'intruder') ",1,1
32408,"('intruder', 'awwwwww') ",1,1
32409,"('awwwwww', 'come') ",1,1
32410,"('come', 'think') ",1,0.013888889
32411,"('think', 'happening') ",1,0.011627907
32412,"('happening', 'scotland') ",1,0.2
32413,"('scotland', '</s>') ",1,1
32414,"('<s>', 'shaunmichaelb') ",1,0.000233263
32415,"('shaunmichaelb', 'summer') ",1,1
32416,"('summer', 'break') ",1,0.029411765
32417,"('break', 'almost') ",1,0.071428571
32418,"('almost', '</s>') ",2,0.1
32419,"('<s>', 'bruno') ",1,0.000233263
32420,"('bruno', 'work') ",1,0.5
32421,"('work', 'boring') ",1,0.005714286
32422,"('boring', 'stuff') ",1,0.055555556
32423,"('stuff', 'washed') ",1,0.035714286
32424,"('washed', 'lovely') ",1,0.5
32425,"('lovely', 'car') ",1,0.052631579
32426,"('car', 'visited') ",1,0.058823529
32427,"('visited', 'law') ",1,1
32428,"('law', 'rels') ",1,0.2
32429,"('rels', 'australia') ",1,1
32430,"('australia', 'ate') ",1,0.25
32431,"('ate', 'chips') ",1,0.1
32432,"('chips', 'diet') ",1,0.333333333
32433,"('diet', 'failed') ",1,0.25
32434,"('failed', 'tonight') ",1,0.166666667
32435,"('tonight', '</s>') ",23,0.310810811
32436,"('<s>', 'ahhhhhhhhhh') ",2,0.000466527
32437,"('ahhhhhhhhhh', 'theres') ",1,0.5
32438,"('theres', 'photos') ",1,0.166666667
32439,"('photos', 'facebook') ",1,0.25
32440,"('facebook', 'dear') ",1,0.090909091
32441,"('dear', 'god') ",1,0.142857143
32442,"('god', 'dont') ",1,0.043478261
32443,"('dont', 'want') ",6,0.125
32444,"('want', 'look') ",1,0.008264463
32445,"('look', '</s>') ",3,0.088235294
32446,"('<s>', 'ciarancuffe') ",1,0.000233263
32447,"('ciarancuffe', 'bludget') ",1,1
32448,"('bludget', 'budget') ",1,1
32449,"('budget', 'happened') ",1,1
32450,"('happened', 'october') ",1,0.111111111
32451,"('october', 'remember') ",1,1
32452,"('remember', '</s>') ",1,0.076923077
32453,"('<s>', 'studio') ",1,0.000233263
32454,"('studio', 'days') ",1,0.166666667
32455,"('days', '</s>') ",14,0.233333333
32456,"('<s>', 'hahahaha') ",1,0.000233263
32457,"('hahahaha', 'tired') ",1,1
32458,"('tired', '</s>') ",8,0.186046512
32459,"('<s>', 'imeducatednsexi') ",1,0.000233263
32460,"('imeducatednsexi', 'got') ",1,1
32461,"('got', 'swine') ",1,0.006134969
32462,"('swine', 'flu') ",3,1
32463,"('flu', '</s>') ",3,0.5
32464,"('<s>', 'darthvader') ",1,0.000233263
32465,"('darthvader', 'wookiees') ",1,1
32466,"('wookiees', 'woes') ",1,1
32467,"('woes', 'blatant') ",1,1
32468,"('blatant', 'marketing') ",1,1
32469,"('marketing', '</s>') ",1,0.333333333
32470,"('<s>', 'hoopinispassion') ",1,0.000233263
32471,"('hoopinispassion', 'sucks') ",1,1
32472,"('sucks', 'obviously') ",1,0.04
32473,"('obviously', '</s>') ",2,0.666666667
32474,"('<s>', 'hexmurda') ",1,0.000233263
32475,"('hexmurda', 'didnt') ",1,1
32476,"('didnt', 'know') ",5,0.192307692
32477,"('know', 'baby') ",1,0.008196721
32478,"('baby', 'way') ",1,0.027777778
32479,"('way', 'yay') ",1,0.014705882
32480,"('yay', 'congrats') ",1,0.033333333
32481,"('congrats', '</s>') ",2,0.2
32482,"('<s>', 'finished') ",19,0.004432004
32483,"('finished', 'watching') ",3,0.111111111
32484,"('watching', 'dancing') ",1,0.015625
32485,"('dancing', 'stars') ",1,0.5
32486,"('stars', 'glad') ",1,0.2
32487,"('glad', 'went') ",1,0.035714286
32488,"('went', 'home') ",2,0.066666667
32489,"('home', 'also') ",1,0.009174312
32490,"('also', 'watched') ",1,0.027027027
32491,"('watched', 'real') ",1,0.066666667
32492,"('real', 'housewives') ",1,0.05
32493,"('housewives', 'reunion') ",1,1
32494,"('reunion', 'premiere') ",1,1
32495,"('premiere', '</s>') ",1,0.2
32496,"('<s>', 'deleting') ",1,0.000233263
32497,"('deleting', 'previous') ",1,1
32498,"('previous', 'posts') ",1,0.333333333
32499,"('posts', 'twitter') ",2,1
32500,"('twitter', 'start') ",1,0.010204082
32501,"('start', 'anew') ",1,0.038461538
32502,"('anew', '</s>') ",1,1
32503,"('<s>', 'sleep') ",6,0.00139958
32504,"('sleep', 'anything') ",2,0.025316456
32505,"('anything', '</s>') ",8,0.285714286
32506,"('<s>', 'vamp') ",2,0.000466527
32507,"('vamp', 'waitin') ",1,0.5
32508,"('waitin', 'love') ",1,0.5
32509,"('love', 'xxx') ",1,0.005050505
32510,"('xxx', '</s>') ",7,0.777777778
32511,"('<s>', 'pearlywrites') ",1,0.000233263
32512,"('pearlywrites', 'work') ",1,1
32513,"('work', 'play') ",2,0.011428571
32514,"('play', 'makes') ",1,0.029411765
32515,"('makes', 'lisa') ",1,0.041666667
32516,"('lisa', 'dull') ",1,0.166666667
32517,"('dull', 'girl') ",1,0.333333333
32518,"('girl', 'fun') ",1,0.037037037
32519,"('fun', 'today') ",1,0.016949153
32520,"('today', '</s>') ",42,0.251497006
32521,"('<s>', 'damn') ",6,0.00139958
32522,"('damn', 'sad') ",1,0.035714286
32523,"('sad', 'missed') ",1,0.011904762
32524,"('missed', 'last') ",1,0.027777778
32525,"('last', 'night') ",31,0.31
32526,"('night', 'chalet') ",1,0.008695652
32527,"('chalet', 'somehow') ",1,1
32528,"('somehow', 'imagine') ",1,1
32529,"('imagine', 'celebrities') ",1,0.25
32530,"('celebrities', 'sitting') ",1,1
32531,"('sitting', 'infront') ",1,0.111111111
32532,"('infront', 'com') ",1,1
32533,"('com', 'amp') ",2,0.1
32534,"('amp', 'surfing') ",1,0.006711409
32535,"('surfing', 'net') ",1,1
32536,"('net', 'lol') ",1,0.25
32537,"('lol', '</s>') ",75,0.423728814
32538,"('<s>', 'lashonp') ",1,0.000233263
32539,"('lashonp', 'dats') ",1,1
32540,"('dats', 'talkin') ",1,0.5
32541,"('talkin', 'bout') ",1,0.333333333
32542,"('bout', 'good') ",1,0.0625
32543,"('good', 'luck') ",15,0.057034221
32544,"('luck', 'wit') ",1,0.052631579
32545,"('wit', 'break') ",1,0.25
32546,"('break', 'quot') ",1,0.071428571
32547,"('quot', 'lens') ",1,0.004901961
32548,"('lens', 'quot') ",1,1
32549,"('quot', 'lol') ",3,0.014705882
32550,"('lol', 'sounds') ",1,0.005649718
32551,"('sounds', 'better') ",1,0.066666667
32552,"('better', 'quot') ",2,0.028169014
32553,"('quot', 'leg') ",1,0.004901961
32554,"('leg', 'quot') ",1,0.333333333
32555,"('quot', '</s>') ",24,0.117647059
32556,"('<s>', 'jonasaustralia') ",2,0.000466527
32557,"('jonasaustralia', 'quote') ",1,0.5
32558,"('quote', 'amazing') ",1,0.333333333
32559,"('amazing', 'almost') ",1,0.027777778
32560,"('almost', 'love') ",1,0.05
32561,"('love', 'thank') ",3,0.015151515
32562,"('thank', '</s>') ",10,0.185185185
32563,"('<s>', 'going') ",50,0.011663168
32564,"('going', 'see') ",3,0.016759777
32565,"('see', 'men') ",1,0.007518797
32566,"('men', 'wit') ",1,0.125
32567,"('wit', 'baby') ",1,0.25
32568,"('baby', 'tonight') ",1,0.027777778
32569,"('tonight', 'hell') ",1,0.013513514
32570,"('hell', 'yizeah') ",1,0.083333333
32571,"('yizeah', '</s>') ",1,1
32572,"('<s>', 'googlejuice') ",1,0.000233263
32573,"('googlejuice', 'leaky') ",1,1
32574,"('leaky', 'tiki') ",1,1
32575,"('tiki', 'thanks') ",1,1
32576,"('thanks', 'recs') ",1,0.008
32577,"('recs', '</s>') ",1,1
32578,"('<s>', 'dreads') ",2,0.000466527
32579,"('dreads', 'costly') ",1,0.5
32580,"('costly', 'decisions') ",1,1
32581,"('decisions', 'made') ",1,1
32582,"('made', 'last') ",1,0.029411765
32583,"('last', 'minute') ",2,0.02
32584,"('minute', '</s>') ",1,0.25
32585,"('<s>', 'thebook') ",1,0.000233263
32586,"('thebook', 'never') ",1,1
32587,"('never', 'talk') ",1,0.017857143
32588,"('talk', 'anymore') ",1,0.058823529
32589,"('anymore', '</s>') ",5,0.555555556
32590,"('<s>', 'mmerii') ",1,0.000233263
32591,"('mmerii', 'hahaha') ",1,1
32592,"('hahaha', 'bought') ",1,0.055555556
32593,"('bought', 'quite') ",1,0.125
32594,"('quite', 'lot') ",1,0.125
32595,"('lot', 'things') ",1,0.041666667
32596,"('things', 'mine') ",1,0.027777778
32597,"('mine', 'cost') ",1,0.076923077
32598,"('cost', 'together') ",1,1
32599,"('together', 'maybe') ",1,0.058823529
32600,"('maybe', 'euros') ",1,0.04
32601,"('euros', 'think') ",1,1
32602,"('think', 'dad') ",1,0.011627907
32603,"('dad', 'good') ",1,0.066666667
32604,"('good', 'time') ",8,0.030418251
32605,"('time', '</s>') ",26,0.173333333
32606,"('<s>', 'ugh') ",8,0.001866107
32607,"('ugh', 'sleep') ",1,0.029411765
32608,"('sleep', 'anything') ",2,0.025316456
32609,"('anything', 'tonight') ",1,0.035714286
32610,"('tonight', 'early') ",1,0.013513514
32611,"('early', '</s>') ",6,0.176470588
32612,"('<s>', 'markhoppus') ",2,0.000466527
32613,"('markhoppus', 'practice') ",1,0.5
32614,"('practice', 'saying') ",1,0.5
32615,"('saying', 'word') ",1,0.1
32616,"('word', 'quot') ",2,0.125
32617,"('quot', 'obrigado') ",1,0.004901961
32618,"('obrigado', 'quot') ",1,1
32619,"('quot', 'means') ",1,0.004901961
32620,"('means', 'thank') ",1,0.090909091
32621,"('thank', 'say') ",1,0.018518519
32622,"('say', 'come') ",1,0.023809524
32623,"('come', '</s>') ",10,0.138888889
32624,"('<s>', 'genderq') ",1,0.000233263
32625,"('genderq', 'even') ",1,1
32626,"('even', 'tried') ",1,0.02173913
32627,"('tried', 'help') ",1,0.083333333
32628,"('help', 'headache') ",1,0.034482759
32629,"('headache', 'see') ",1,0.052631579
32630,"('see', '</s>') ",18,0.135338346
32631,"('<s>', 'love') ",27,0.006298111
32632,"('love', 'twittyamanda') ",1,0.005050505
32633,"('twittyamanda', '</s>') ",1,1
32634,"('<s>', 'soo') ",1,0.000233263
32635,"('soo', 'scared') ",1,0.071428571
32636,"('scared', 'ewwwwy') ",1,0.111111111
32637,"('ewwwwy', 'movies') ",1,1
32638,"('movies', 'insssane') ",1,0.090909091
32639,"('insssane', '</s>') ",1,1
32640,"('<s>', 'coming') ",1,0.000233263
32641,"('coming', 'comic') ",1,0.045454545
32642,"('comic', 'one') ",1,0.5
32643,"('one', 'patients') ",1,0.008264463
32644,"('patients', 'passed') ",1,1
32645,"('passed', 'away') ",2,0.4
32646,"('away', 'months') ",1,0.029411765
32647,"('months', '</s>') ",3,0.230769231
32648,"('<s>', 'closest') ",1,0.000233263
32649,"('closest', 'krispy') ",1,1
32650,"('krispy', 'kreme') ",1,1
32651,"('kreme', 'highway') ",1,1
32652,"('highway', 'wound') ",1,0.5
32653,"('wound', 'star') ",1,1
32654,"('star', 'donuts') ",1,0.2
32655,"('donuts', 'clement') ",1,0.333333333
32656,"('clement', 'say') ",1,1
32657,"('say', 'happy') ",1,0.023809524
32658,"('happy', 'donuts') ",1,0.013333333
32659,"('donuts', 'van') ",1,0.333333333
32660,"('van', 'ness') ",1,0.25
32661,"('ness', 'best') ",1,1
32662,"('best', '</s>') ",3,0.063829787
32663,"('<s>', 'well') ",13,0.003032424
32664,"('well', 'nice') ",2,0.022222222
32665,"('nice', 'break') ",1,0.015151515
32666,"('break', 'back') ",1,0.071428571
32667,"('back', 'work') ",14,0.086956522
32668,"('work', 'tweak') ",1,0.005714286
32669,"('tweak', 'evenings') ",1,1
32670,"('evenings', 'news') ",1,1
32671,"('news', 'lol') ",1,0.045454545
32672,"('lol', '</s>') ",75,0.423728814
32673,"('<s>', 'thank') ",4,0.000933053
32674,"('thank', 'much') ",9,0.166666667
32675,"('much', 'everyone') ",1,0.01010101
32676,"('everyone', 'roxy') ",1,0.03030303
32677,"('roxy', 'tonight') ",1,0.5
32678,"('tonight', 'much') ",1,0.013513514
32679,"('much', 'fun') ",8,0.080808081
32680,"('fun', 'ready') ",1,0.016949153
32681,"('ready', 'rock') ",1,0.027027027
32682,"('rock', 'country') ",1,0.1
32683,"('country', 'thank') ",1,0.166666667
32684,"('thank', '</s>') ",10,0.185185185
32685,"('<s>', 'love') ",27,0.006298111
32686,"('love', 'need') ",1,0.005050505
32687,"('need', 'heart') ",1,0.010309278
32688,"('heart', 'angel') ",1,0.058823529
32689,"('angel', 'sweet') ",1,1
32690,"('sweet', 'dreams') ",5,0.227272727
32691,"('dreams', '</s>') ",4,0.4
32692,"('<s>', 'home') ",12,0.00279916
32693,"('home', 'missed') ",2,0.018348624
32694,"('missed', 'neighbours') ",1,0.027777778
32695,"('neighbours', '</s>') ",1,0.333333333
32696,"('<s>', 'robertmuchamore') ",1,0.000233263
32697,"('robertmuchamore', 'added') ",1,1
32698,"('added', 'money') ",1,0.166666667
32699,"('money', 'nike') ",1,0.037037037
32700,"('nike', 'fund') ",1,0.5
32701,"('fund', '</s>') ",1,1
32702,"('<s>', 'read') ",4,0.000933053
32703,"('read', 'cnn') ",1,0.038461538
32704,"('cnn', 'jon') ",1,1
32705,"('jon', 'kate') ",3,0.75
32706,"('kate', 'getting') ",1,0.142857143
32707,"('getting', 'divorced') ",1,0.013157895
32708,"('divorced', '</s>') ",1,1
32709,"('<s>', 'echa') ",1,0.000233263
32710,"('echa', 'javajazz') ",1,1
32711,"('javajazz', 'thanks') ",1,1
32712,"('thanks', 'dude') ",1,0.008
32713,"('dude', 'means') ",1,0.125
32714,"('means', 'lot') ",2,0.181818182
32715,"('lot', '</s>') ",3,0.125
32716,"('<s>', 'signing') ",1,0.000233263
32717,"('signing', 'day') ",1,0.5
32718,"('day', 'need') ",1,0.0041841
32719,"('need', 'shower') ",1,0.010309278
32720,"('shower', 'bad') ",1,0.090909091
32721,"('bad', 'way') ",1,0.016949153
32722,"('way', 'meet') ",1,0.014705882
32723,"('meet', 'friend') ",1,0.071428571
32724,"('friend', 'coffee') ",1,0.033333333
32725,"('coffee', 'catching') ",1,0.04
32726,"('catching', 'great') ",1,0.166666667
32727,"('great', 'day') ",8,0.091954023
32728,"('day', '</s>') ",53,0.221757322
32729,"('<s>', 'aldorisolvo') ",1,0.000233263
