,Word Unit,Count,Probability
27010,"('complete', 'legend') ",1,2.50E-06
27012,"('<s>', 'name') ",1,2.50E-06
27013,"('name', 'ani') ",1,2.50E-06
27014,"('ani', 'mcr') ",1,2.50E-06
27015,"('mcr', 'fan') ",1,2.50E-06
27016,"('fan', 'since') ",1,2.50E-06
27017,"('since', 'give') ",1,2.50E-06
27018,"('give', 'hug') ",1,2.50E-06
27019,"('hug', 'mcr') ",1,2.50E-06
27021,"('fans', 'old') ",1,2.50E-06
27022,"('old', 'new') ",1,2.50E-06
27023,"('new', 'mcrchat') ",1,2.50E-06
27024,"('mcrchat', '</s>') ",1,2.50E-06
27027,"('forward', 'consuming') ",1,2.50E-06
27028,"('consuming', 'salty') ",1,2.50E-06
27029,"('salty', 'foods') ",1,2.50E-06
27030,"('foods', 'without') ",1,2.50E-06
27031,"('without', 'bloating') ",1,2.50E-06
27032,"('bloating', 'effect') ",1,2.50E-06
27033,"('effect', 'getting') ",1,2.50E-06
27035,"('tired', 'human') ",1,2.50E-06
27036,"('human', 'balloon') ",1,2.50E-06
27037,"('balloon', '</s>') ",1,2.50E-06
27039,"('monday', 'like') ",1,2.50E-06
27040,"('like', 'quot') ",1,2.50E-06
27041,"('quot', 'moan') ",1,2.50E-06
27042,"('moan', 'quot') ",1,2.50E-06
27043,"('quot', 'day') ",1,2.50E-06
27044,"('day', 'miss') ",1,2.50E-06
27045,"('miss', 'weekend') ",1,2.50E-06
27046,"('weekend', 'already') ",1,2.50E-06
27049,"('waking', 'long') ",1,2.50E-06
27050,"('long', 'prom') ",1,2.50E-06
27051,"('prom', 'night') ",1,2.50E-06
27055,"('see', 'disneys') ",1,2.50E-06
27056,"('disneys', 'new') ",1,2.50E-06
27059,"('quot', 'movie') ",1,2.50E-06
27060,"('movie', 'listening') ",1,2.50E-06
27061,"('listening', 'alt') ",1,2.50E-06
27062,"('alt', 'metal') ",1,2.50E-06
27063,"('metal', 'isnt') ",1,2.50E-06
27064,"('isnt', 'masculine') ",1,2.50E-06
27065,"('masculine', 'balance') ",1,2.50E-06
27066,"('balance', 'dont') ",1,2.50E-06
27071,"('day', 'sioux') ",1,2.50E-06
27072,"('sioux', 'falls') ",1,2.50E-06
27073,"('falls', 'salon') ",1,2.50E-06
27074,"('salon', 'miss') ",1,2.50E-06
27075,"('miss', 'younkers') ",1,2.50E-06
27076,"('younkers', 'family') ",1,2.50E-06
27078,"('<s>', 'sherinegamal') ",1,2.50E-06
27079,"('sherinegamal', 'doubt') ",1,2.50E-06
27083,"('twitter', 'obviously') ",1,2.50E-06
27086,"('driving', 'lesson') ",1,2.50E-06
27087,"('lesson', 'yet') ",1,2.50E-06
27089,"('still', 'hating') ",1,2.50E-06
27090,"('hating', '</s>') ",1,2.50E-06
27091,"('<s>', 'iheartbeans') ",1,2.50E-06
27092,"('iheartbeans', 'hey') ",1,2.50E-06
27093,"('hey', 'know') ",1,2.50E-06
27094,"('know', 'mean') ",1,2.50E-06
27095,"('mean', 'one') ",1,2.50E-06
27097,"('weeks', 'sorry') ",1,2.50E-06
27099,"('<s>', 'soospecial') ",1,2.50E-06
27100,"('soospecial', 'still') ",1,2.50E-06
27101,"('still', 'waitin') ",1,2.50E-06
27102,"('waitin', 'picture') ",1,2.50E-06
27103,"('picture', 'suppose') ",1,2.50E-06
27104,"('suppose', 'say') ",1,2.50E-06
27106,"('quot', 'pose') ",1,2.50E-06
27107,"('pose', 'shaundrie') ",1,2.50E-06
27108,"('shaundrie', 'quot') ",1,2.50E-06
27110,"('<s>', 'thatoneguy') ",1,2.50E-06
27111,"('thatoneguy', 'har') ",1,2.50E-06
27113,"('har', '</s>') ",1,2.50E-06
27114,"('<s>', 'arnold') ",1,2.50E-06
27115,"('arnold', 'kim') ",1,2.50E-06
27116,"('kim', 'say') ",1,2.50E-06
27117,"('say', 'arnoldkim') ",1,2.50E-06
27118,"('arnoldkim', 'sorry') ",1,2.50E-06
27119,"('sorry', 'video') ",1,2.50E-06
27120,"('video', 'chat') ",1,2.50E-06
27121,"('chat', 'next') ",1,2.50E-06
27122,"('next', 'iphone') ",1,2.50E-06
27125,"('ear', 'phone') ",1,2.50E-06
27126,"('phone', 'jus') ",1,2.50E-06
27127,"('jus', 'broke') ",1,2.50E-06
27128,"('broke', 'dan') ",1,2.50E-06
27129,"('dan', 'salty') ",1,2.50E-06
27130,"('salty', 'heck') ",1,2.50E-06
27132,"('<s>', 'debbiefletcher') ",1,2.50E-06
27133,"('debbiefletcher', 'really') ",1,2.50E-06
27135,"('wanted', 'conga') ",1,2.50E-06
27136,"('conga', 'nobody') ",1,2.50E-06
27137,"('nobody', 'seemed') ",1,2.50E-06
27138,"('seemed', 'like') ",1,2.50E-06
27140,"('idea', 'though') ",1,2.50E-06
27141,"('though', 'haha') ",1,2.50E-06
27143,"('<s>', 'pookthy') ",1,2.50E-06
27144,"('pookthy', 'itunes') ",1,2.50E-06
27145,"('itunes', '</s>') ",1,2.50E-06
27146,"('<s>', 'heypaisley') ",1,2.50E-06
27147,"('heypaisley', 'guh') ",1,2.50E-06
27148,"('guh', 'know') ",1,2.50E-06
27149,"('know', 'sad') ",1,2.50E-06
27150,"('sad', 'poor') ",1,2.50E-06
27151,"('poor', 'little') ",1,2.50E-06
27152,"('little', 'asian') ",1,2.50E-06
27153,"('asian', 'babies') ",1,2.50E-06
27156,"('visit', 'doctor') ",1,2.50E-06
27157,"('doctor', 'giving') ",1,2.50E-06
27158,"('giving', 'shot') ",1,2.50E-06
27159,"('shot', 'butt') ",1,2.50E-06
27160,"('butt', 'aaaah') ",1,2.50E-06
27161,"('aaaah', '</s>') ",1,2.50E-06
27162,"('<s>', 'meggiemouse') ",1,2.50E-06
27163,"('meggiemouse', 'going') ",1,2.50E-06
27164,"('going', 'hours') ",1,2.50E-06
27165,"('hours', 'say') ",1,2.50E-06
27166,"('say', 'computer') ",1,2.50E-06
27167,"('computer', 'phone') ",1,2.50E-06
27168,"('phone', 'last') ",1,2.50E-06
27170,"('week', 'didnt') ",1,2.50E-06
27171,"('didnt', 'care') ",1,2.50E-06
27173,"('<s>', 'danmattia') ",1,2.50E-06
27174,"('danmattia', 'imo') ",1,2.50E-06
27175,"('imo', 'youre') ",1,2.50E-06
27176,"('youre', 'twittering') ",1,2.50E-06
27177,"('twittering', 'keep') ",1,2.50E-06
27178,"('keep', 'awake') ",1,2.50E-06
27179,"('awake', 'read') ",1,2.50E-06
27182,"('finished', 'fulton') ",1,2.50E-06
27183,"('fulton', 'lobby') ",1,2.50E-06
27184,"('lobby', 'board') ",1,2.50E-06
27185,"('board', 'quot') ",1,2.50E-06
27186,"('quot', 'ball') ",1,2.50E-06
27187,"('ball', 'quot') ",1,2.50E-06
27188,"('quot', 'daniel') ",1,2.50E-06
27189,"('daniel', 'laura') ",1,2.50E-06
27190,"('laura', 'pur') ",1,2.50E-06
27191,"('pur', '</s>') ",1,2.50E-06
27192,"('<s>', 'barnett') ",1,2.50E-06
27193,"('barnett', 'really') ",1,2.50E-06
27194,"('really', 'see') ",1,2.50E-06
27195,"('see', 'coming') ",1,2.50E-06
27197,"('<s>', 'dezz') ",1,2.50E-06
27198,"('dezz', 'mcr') ",1,2.50E-06
27199,"('mcr', 'really') ",1,2.50E-06
27200,"('really', 'sorry') ",1,2.50E-06
27201,"('sorry', 'able') ",1,2.50E-06
27204,"('online', 'today') ",1,2.50E-06
27206,"('<s>', 'gheelovesyou') ",1,2.50E-06
27207,"('gheelovesyou', 'good') ",1,2.50E-06
27208,"('good', 'seeing') ",1,2.50E-06
27209,"('seeing', 'beautiful') ",1,2.50E-06
27211,"('<s>', 'mickie') ",1,2.50E-06
27212,"('mickie', 'hey') ",1,2.50E-06
27213,"('hey', 'mickie') ",1,2.50E-06
27214,"('mickie', 'apparently') ",1,2.50E-06
27215,"('apparently', 'missed') ",1,2.50E-06
27217,"('tweets', 'sorry') ",1,2.50E-06
27218,"('sorry', 'loss') ",1,2.50E-06
27219,"('loss', 'weekend') ",1,2.50E-06
27220,"('weekend', 'beautiful') ",1,2.50E-06
27221,"('beautiful', 'long') ",1,2.50E-06
27223,"('enough', 'though') ",1,2.50E-06
27228,"('like', 'ill') ",1,2.50E-06
27229,"('ill', 'goin') ",1,2.50E-06
27230,"('goin', 'att') ",1,2.50E-06
27231,"('att', 'day') ",1,2.50E-06
27232,"('day', 'maybe') ",1,2.50E-06
27234,"('ill', 'leave') ",1,2.50E-06
27235,"('leave', 'new') ",1,2.50E-06
27236,"('new', 'toy') ",1,2.50E-06
27237,"('toy', 'hmmm') ",1,2.50E-06
27238,"('hmmm', '</s>') ",1,2.50E-06
27240,"('woke', 'back') ",1,2.50E-06
27241,"('back', 'fucked') ",1,2.50E-06
27242,"('fucked', 'happened') ",1,2.50E-06
27243,"('happened', 'feel') ",1,2.50E-06
27247,"('kirstiealley', 'nice') ",1,2.50E-06
27248,"('nice', 'trying') ",1,2.50E-06
27249,"('trying', 'answer') ",1,2.50E-06
27250,"('answer', 'tweets') ",1,2.50E-06
27251,"('tweets', 'also') ",1,2.50E-06
27252,"('also', 'writing') ",1,2.50E-06
27253,"('writing', 'people') ",1,2.50E-06
27254,"('people', 'nobody') ",1,2.50E-06
27255,"('nobody', 'answering') ",1,2.50E-06
27256,"('answering', 'feel') ",1,2.50E-06
27259,"('<s>', 'joseph') ",1,2.50E-06
27260,"('joseph', 'also') ",1,2.50E-06
27261,"('also', 'following') ",1,2.50E-06
27262,"('following', 'stephen') ",1,2.50E-06
27263,"('stephen', 'fry') ",1,2.50E-06
27264,"('fry', 'michael') ",1,2.50E-06
27265,"('michael', 'sheen') ",1,2.50E-06
27266,"('sheen', 'legit') ",1,2.50E-06
27267,"('legit', '</s>') ",1,2.50E-06
27268,"('<s>', 'pamderamus') ",1,2.50E-06
27269,"('pamderamus', 'makes') ",1,2.50E-06
27270,"('makes', 'hope') ",1,2.50E-06
27274,"('<s>', 'makikigirl') ",1,2.50E-06
27275,"('makikigirl', 'nothing') ",1,2.50E-06
27276,"('nothing', 'crazy') ",1,2.50E-06
27277,"('crazy', 'girlie') ",1,2.50E-06
27278,"('girlie', 'count') ",1,2.50E-06
27279,"('count', 'lol') ",1,2.50E-06
27280,"('lol', 'tupperware') ",1,2.50E-06
27281,"('tupperware', 'without') ",1,2.50E-06
27282,"('without', 'tupperware') ",1,2.50E-06
27283,"('tupperware', 'get') ",1,2.50E-06
27284,"('get', 'show') ",1,2.50E-06
27285,"('show', 'tell') ",1,2.50E-06
27286,"('tell', 'enhancements') ",1,2.50E-06
27287,"('enhancements', '</s>') ",1,2.50E-06
27290,"('need', 'clean') ",1,2.50E-06
27291,"('clean', 'apartment') ",1,2.50E-06
27292,"('apartment', '</s>') ",1,2.50E-06
27293,"('<s>', 'erikaengle') ",1,2.50E-06
27294,"('erikaengle', 'thanks') ",1,2.50E-06
27296,"('<s>', 'presse') ",1,2.50E-06
27297,"('presse', 'cafe') ",1,2.50E-06
27298,"('cafe', 'sisterhood') ",1,2.50E-06
27299,"('sisterhood', '</s>') ",1,2.50E-06
27300,"('<s>', 'gland') ",1,2.50E-06
27301,"('gland', 'sore') ",1,2.50E-06
27302,"('sore', 'face') ",1,2.50E-06
27303,"('face', 'rotten') ",1,2.50E-06
27304,"('rotten', 'sinuses') ",1,2.50E-06
27305,"('sinuses', '</s>') ",1,2.50E-06
27306,"('<s>', 'hannahfaulkes') ",1,2.50E-06
27307,"('hannahfaulkes', 'fine') ",1,2.50E-06
27308,"('fine', 'thank') ",1,2.50E-06
27309,"('thank', 'raining') ",1,2.50E-06
27310,"('raining', 'heavily') ",1,2.50E-06
27311,"('heavily', 'plants') ",1,2.50E-06
27312,"('plants', 'trees') ",1,2.50E-06
27313,"('trees', 'getting') ",1,2.50E-06
27314,"('getting', 'good') ",1,2.50E-06
27315,"('good', 'drink') ",1,2.50E-06
27317,"('<s>', 'hoaaaaaaaaaaaaa') ",1,2.50E-06
27318,"('hoaaaaaaaaaaaaa', 'fucking') ",1,2.50E-06
27319,"('fucking', 'day') ",1,2.50E-06
27322,"('glad', 'subo') ",1,2.50E-06
27323,"('subo', 'win') ",1,2.50E-06
27324,"('win', 'bgt') ",1,2.50E-06
27325,"('bgt', 'sunburnt') ",1,2.50E-06
27326,"('sunburnt', 'spending') ",1,2.50E-06
27327,"('spending', 'long') ",1,2.50E-06
27329,"('beach', 'yesterday') ",1,2.50E-06
27330,"('yesterday', 'ouch') ",1,2.50E-06
27332,"('<s>', 'scifi') ",1,2.50E-06
27334,"('channel', 'tomorrow') ",1,2.50E-06
27335,"('tomorrow', 'dollhouse') ",1,2.50E-06
27336,"('dollhouse', 'amazing') ",1,2.50E-06
27337,"('amazing', 'best') ",1,2.50E-06
27338,"('best', 'show') ",1,2.50E-06
27339,"('show', 'far') ",1,2.50E-06
27342,"('yay', 'photo') ",1,2.50E-06
27343,"('photo', 'shows') ",1,2.50E-06
27345,"('<s>', 'dunkndisorderly') ",1,2.50E-06
27346,"('dunkndisorderly', 'nope') ",1,2.50E-06
27347,"('nope', 'twitter') ",1,2.50E-06
27348,"('twitter', 'magnet') ",1,2.50E-06
27349,"('magnet', '</s>') ",1,2.50E-06
27350,"('<s>', 'karleigh') ",1,2.50E-06
27351,"('karleigh', 'wait') ",1,2.50E-06
27352,"('wait', 'amp') ",1,2.50E-06
27353,"('amp', 'katie') ",1,2.50E-06
27354,"('katie', 'always') ",1,2.50E-06
27355,"('always', 'end') ",1,2.50E-06
27356,"('end', 'best') ",1,2.50E-06
27357,"('best', 'interviews') ",1,2.50E-06
27359,"('<s>', 'pdaonline') ",1,2.50E-06
27360,"('pdaonline', 'missed') ",1,2.50E-06
27361,"('missed', 'show') ",1,2.50E-06
27363,"('<s>', 'retrorewind') ",1,2.50E-06
27364,"('retrorewind', 'awww') ",1,2.50E-06
27365,"('awww', 'great') ",1,2.50E-06
27366,"('great', 'guy') ",1,2.50E-06
27367,"('guy', 'joe') ",1,2.50E-06
27370,"('said', 'got') ",1,2.50E-06
27371,"('got', 'canon') ",1,2.50E-06
27372,"('canon', 'mark') ",1,2.50E-06
27373,"('mark', '</s>') ",1,2.50E-06
27374,"('<s>', 'bifferlicious') ",1,2.50E-06
27375,"('bifferlicious', 'good') ",1,2.50E-06
27377,"('morning', 'food') ",1,2.50E-06
27380,"('got', 'fuckinng') ",1,2.50E-06
27381,"('fuckinng', 'exam') ",1,2.50E-06
27382,"('exam', 'tommorow') ",1,2.50E-06
27383,"('tommorow', 'watching') ",1,2.50E-06
27385,"('news', 'iranelection') ",1,2.50E-06
27386,"('iranelection', 'right') ",1,2.50E-06
27387,"('right', 'bullshitters') ",1,2.50E-06
27388,"('bullshitters', 'gun') ",1,2.50E-06
27389,"('gun', 'shoot') ",1,2.50E-06
27390,"('shoot', '</s>') ",1,2.50E-06
27393,"('cordon', 'another') ",1,2.50E-06
27394,"('another', 'season') ",1,2.50E-06
27395,"('season', 'house') ",1,2.50E-06
27396,"('house', 'comin') ",1,2.50E-06
27397,"('comin', 'last') ",1,2.50E-06
27398,"('last', 'season') ",1,2.50E-06
27400,"('<s>', 'chrisvanpatten') ",1,2.50E-06
27401,"('chrisvanpatten', 'vacation') ",1,2.50E-06
27402,"('vacation', 'pro') ",1,2.50E-06
27403,"('pro', '</s>') ",1,2.50E-06
27404,"('<s>', 'smil') ",1,2.50E-06
27405,"('smil', 'good') ",1,2.50E-06
27407,"('<s>', 'diversitybgt') ",1,2.50E-06
27408,"('diversitybgt', 'wow') ",1,2.50E-06
27409,"('wow', 'first') ",1,2.50E-06
27410,"('first', 'facebook') ",1,2.50E-06
27411,"('facebook', 'twitter') ",1,2.50E-06
27412,"('twitter', 'paradise') ",1,2.50E-06
27413,"('paradise', 'lool') ",1,2.50E-06
27414,"('lool', 'hope') ",1,2.50E-06
27415,"('hope', 'enjoying') ",1,2.50E-06
27416,"('enjoying', 'time') ",1,2.50E-06
27417,"('time', 'live') ",1,2.50E-06
27418,"('live', 'tour') ",1,2.50E-06
27419,"('tour', 'coming') ",1,2.50E-06
27420,"('coming', 'saturday') ",1,2.50E-06
27422,"('<s>', 'greeneyedjessie') ",1,2.50E-06
27423,"('greeneyedjessie', 'goood') ",1,2.50E-06
27424,"('goood', 'loving') ",1,2.50E-06
27425,"('loving', 'germany') ",1,2.50E-06
27426,"('germany', 'gotta') ",1,2.50E-06
27427,"('gotta', 'come') ",1,2.50E-06
27428,"('come', 'next') ",1,2.50E-06
27429,"('next', 'summer') ",1,2.50E-06
27430,"('summer', 'one') ",1,2.50E-06
27431,"('one', 'big') ",1,2.50E-06
27432,"('big', 'vaca') ",1,2.50E-06
27433,"('vaca', 'miss') ",1,2.50E-06
27434,"('miss', 'guys') ",1,2.50E-06
27437,"('found', 'awesomest') ",1,2.50E-06
27438,"('awesomest', 'community') ",1,2.50E-06
27439,"('community', 'livejournal') ",1,2.50E-06
27440,"('livejournal', 'gossip') ",1,2.50E-06
27442,"('girl', 'clothes') ",1,2.50E-06
27443,"('clothes', 'stuff') ",1,2.50E-06
27444,"('stuff', 'sooooo') ",1,2.50E-06
27445,"('sooooo', 'expensive') ",1,2.50E-06
27446,"('expensive', 'though') ",1,2.50E-06
27448,"('<s>', 'littlefishey') ",1,2.50E-06
27449,"('littlefishey', 'hate') ",1,2.50E-06
27450,"('hate', 'section') ",1,2.50E-06
27451,"('section', 'best') ",1,2.50E-06
27452,"('best', 'celia') ",1,2.50E-06
27453,"('celia', 'johnson') ",1,2.50E-06
27454,"('johnson', 'voice') ",1,2.50E-06
27455,"('voice', 'quot') ",1,2.50E-06
27456,"('quot', 'british') ",1,2.50E-06
27457,"('british', 'talk') ",1,2.50E-06
27458,"('talk', 'oneself') ",1,2.50E-06
27459,"('oneself', 'ones') ",1,2.50E-06
27460,"('ones', 'achievements') ",1,2.50E-06
27461,"('achievements', 'quot') ",1,2.50E-06
27463,"('<s>', 'pinksandi') ",1,2.50E-06
27464,"('pinksandi', 'downstairs') ",1,2.50E-06
27465,"('downstairs', 'debs') ",1,2.50E-06
27466,"('debs', 'warehouse') ",1,2.50E-06
27467,"('warehouse', 'find') ",1,2.50E-06
27468,"('find', 'still') ",1,2.50E-06
27469,"('still', 'hiring') ",1,2.50E-06
27470,"('hiring', 'wont') ",1,2.50E-06
27472,"('get', 'topshop') ",1,2.50E-06
27473,"('topshop', 'discount') ",1,2.50E-06
27474,"('discount', 'though') ",1,2.50E-06
27476,"('<s>', 'nicbrewer') ",1,2.50E-06
27477,"('nicbrewer', 'cool') ",1,2.50E-06
27478,"('cool', 'watching') ",1,2.50E-06
27479,"('watching', 'josh') ",1,2.50E-06
27480,"('josh', 'groben') ",1,2.50E-06
27481,"('groben', 'sing') ",1,2.50E-06
27482,"('sing', 'love') ",1,2.50E-06
27483,"('love', 'voice') ",1,2.50E-06
27487,"('done', 'task') ",1,2.50E-06
27488,"('task', 'continue') ",1,2.50E-06
27489,"('continue', 'studying') ",1,2.50E-06
27492,"('tired', 'hungry') ",1,2.50E-06
27493,"('hungry', 'hate') ",1,2.50E-06
27494,"('hate', 'getting') ",1,2.50E-06
27495,"('getting', 'lab') ",1,2.50E-06
27496,"('lab', 'work') ",1,2.50E-06
27497,"('work', 'done') ",1,2.50E-06
27498,"('done', 'especially') ",1,2.50E-06
27499,"('especially', 'requires') ",1,2.50E-06
27500,"('requires', 'eat') ",1,2.50E-06
27501,"('eat', 'wait') ",1,2.50E-06
27503,"('til', '</s>') ",1,2.50E-06
27505,"('seriously', 'burn') ",1,2.50E-06
27506,"('burn', 'ban') ",1,2.50E-06
27507,"('ban', 'gone') ",1,2.50E-06
27508,"('gone', 'cause') ",1,2.50E-06
27509,"('cause', 'got') ",1,2.50E-06
27510,"('got', 'rain') ",1,2.50E-06
27511,"('rain', 'cant') ",1,2.50E-06
27512,"('cant', 'breathe') ",1,2.50E-06
27513,"('breathe', '</s>') ",1,2.50E-06
27515,"('ahh', 'listening') ",1,2.50E-06
27517,"('song', 'jonas') ",1,2.50E-06
27519,"('brothers', 'gay') ",1,2.50E-06
27520,"('gay', 'inseparable') ",1,2.50E-06
27521,"('inseparable', 'reminds') ",1,2.50E-06
27522,"('reminds', 'young') ",1,2.50E-06
27523,"('young', 'aha') ",1,2.50E-06
27524,"('aha', 'still') ",1,2.50E-06
27527,"('<s>', 'darealamberrose') ",1,2.50E-06
27528,"('darealamberrose', 'baby') ",1,2.50E-06
27529,"('baby', 'right') ",1,2.50E-06
27530,"('right', 'cheating') ",1,2.50E-06
27531,"('cheating', '</s>') ",1,2.50E-06
27532,"('<s>', 'brother') ",1,2.50E-06
27533,"('brother', 'best') ",1,2.50E-06
27534,"('best', 'giving') ",1,2.50E-06
27535,"('giving', 'house') ",1,2.50E-06
27536,"('house', 'warming') ",1,2.50E-06
27537,"('warming', 'presents') ",1,2.50E-06
27538,"('presents', 'grey') ",1,2.50E-06
27539,"('grey', 'goose') ",1,2.50E-06
27540,"('goose', 'better') ",1,2.50E-06
27541,"('better', 'picture') ",1,2.50E-06
27542,"('picture', 'frame') ",1,2.50E-06
27543,"('frame', 'plant') ",1,2.50E-06
27544,"('plant', '</s>') ",1,2.50E-06
27545,"('<s>', 'baked') ",1,2.50E-06
27546,"('baked', 'chocolate') ",1,2.50E-06
27547,"('chocolate', 'molten') ",1,2.50E-06
27548,"('molten', 'cakes') ",1,2.50E-06
27549,"('cakes', 'rich') ",1,2.50E-06
27550,"('rich', 'chocolaty') ",1,2.50E-06
27551,"('chocolaty', 'anybody') ",1,2.50E-06
27552,"('anybody', 'want') ",1,2.50E-06
27555,"('quot', 'ride') ",1,2.50E-06
27556,"('ride', 'mother') ",1,2.50E-06
27557,"('mother', 'quot') ",1,2.50E-06
27567,"('guitar', 'sing') ",1,2.50E-06
27568,"('sing', 'photoshop') ",1,2.50E-06
27569,"('photoshop', 'twit') ",1,2.50E-06
27570,"('twit', 'around') ",1,2.50E-06
27571,"('around', 'normal') ",1,2.50E-06
27572,"('normal', 'monday') ",1,2.50E-06
27574,"('<s>', 'cookiethief') ",1,2.50E-06
27575,"('cookiethief', 'yea') ",1,2.50E-06
27576,"('yea', '</s>') ",1,2.50E-06
27577,"('<s>', 'longest') ",1,2.50E-06
27578,"('longest', 'short') ",1,2.50E-06
27579,"('short', 'week') ",1,2.50E-06
27580,"('week', 'ever') ",1,2.50E-06
27581,"('ever', 'tgif') ",1,2.50E-06
27582,"('tgif', 'yay') ",1,2.50E-06
27583,"('yay', 'four') ",1,2.50E-06
27584,"('four', 'days') ",1,2.50E-06
27585,"('days', 'nothing') ",1,2.50E-06
27586,"('nothing', 'planned') ",1,2.50E-06
27587,"('planned', 'first') ",1,2.50E-06
27588,"('first', 'mean') ",1,2.50E-06
27589,"('mean', 'nothing') ",1,2.50E-06
27590,"('nothing', 'woot') ",1,2.50E-06
27591,"('woot', '</s>') ",1,2.50E-06
27594,"('forward', 'waking') ",1,2.50E-06
27595,"('waking', 'amp') ",1,2.50E-06
27596,"('amp', 'playing') ",1,2.50E-06
27597,"('playing', 'baby') ",1,2.50E-06
27598,"('baby', 'princess') ",1,2.50E-06
27599,"('princess', 'tomorrow') ",1,2.50E-06
27600,"('tomorrow', 'love') ",1,2.50E-06
27601,"('love', 'baby') ",1,2.50E-06
27602,"('baby', 'stoked') ",1,2.50E-06
27603,"('stoked', 'summer') ",1,2.50E-06
27605,"('<s>', 'horrible') ",1,2.50E-06
27606,"('horrible', 'thought') ",1,2.50E-06
27607,"('thought', 'joe') ",1,2.50E-06
27608,"('joe', 'wont') ",1,2.50E-06
27609,"('wont', 'pick') ",1,2.50E-06
27610,"('pick', 'actually') ",1,2.50E-06
27612,"('going', 'show') ",1,2.50E-06
27614,"('<s>', 'dfizzy') ",1,2.50E-06
27615,"('dfizzy', 'iphone') ",1,2.50E-06
27616,"('iphone', 'lol') ",1,2.50E-06
27617,"('lol', 'outta') ",1,2.50E-06
27618,"('outta', 'school') ",1,2.50E-06
27619,"('school', 'beyonc') ",1,2.50E-06
27620,"('beyonc', 'tonight') ",1,2.50E-06
27621,"('tonight', 'pretii') ",1,2.50E-06
27622,"('pretii', 'random') ",1,2.50E-06
27623,"('random', 'btw') ",1,2.50E-06
27624,"('btw', 'making') ",1,2.50E-06
27625,"('making', 'another') ",1,2.50E-06
27626,"('another', 'vid') ",1,2.50E-06
27627,"('vid', 'soon') ",1,2.50E-06
27630,"('london', 'get') ",1,2.50E-06
27632,"('five', 'shots') ",1,2.50E-06
27633,"('shots', 'today') ",1,2.50E-06
27634,"('today', 'felt') ",1,2.50E-06
27635,"('felt', 'terrible') ",1,2.50E-06
27636,"('terrible', 'miserable') ",1,2.50E-06
27637,"('miserable', 'shots') ",1,2.50E-06
27638,"('shots', 'root') ",1,2.50E-06
27639,"('root', 'canal') ",1,2.50E-06
27640,"('canal', '</s>') ",1,2.50E-06
27641,"('<s>', 'cocolee') ",1,2.50E-06
27642,"('cocolee', 'good') ",1,2.50E-06
27644,"('luck', 'wish') ",1,2.50E-06
27645,"('wish', 'best') ",1,2.50E-06
27646,"('best', 'really') ",1,2.50E-06
27647,"('really', 'cant') ",1,2.50E-06
27651,"('album', 'believe') ",1,2.50E-06
27652,"('believe', 'amazing') ",1,2.50E-06
27656,"('like', 'cannot') ",1,2.50E-06
27657,"('cannot', 'back') ",1,2.50E-06
27661,"('finally', 'worked') ",1,2.50E-06
27662,"('worked', 'pressing') ",1,2.50E-06
27663,"('pressing', 'button') ",1,2.50E-06
27664,"('button', 'headset') ",1,2.50E-06
27665,"('headset', 'twice') ",1,2.50E-06
27666,"('twice', 'skips') ",1,2.50E-06
27667,"('skips', 'next') ",1,2.50E-06
27668,"('next', 'random') ",1,2.50E-06
27669,"('random', 'song') ",1,2.50E-06
27670,"('song', 'took') ",1,2.50E-06
27671,"('took', 'months') ",1,2.50E-06
27674,"('want', 'mileycyrus') ",1,2.50E-06
27675,"('mileycyrus', 'come') ",1,2.50E-06
27676,"('come', 'malaysia') ",1,2.50E-06
27677,"('malaysia', 'awesome') ",1,2.50E-06
